미스터리룸 이스케이프 강남점,사라진 왕관,4.82,244,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=미스터리룸 이스케이프 강남점 사라진 왕관,3,강남,1966
더코드 신림점,위자 보드 : 위험한 장난,4.82,138,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더코드 신림점 위자 보드 : 위험한 장난,7,신림,1156
제트방탈출카페,중화만두,4.81,16,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제트방탈출카페 중화만두,9,경상(기타),490
시그널헌터 동탄점,증발 : 그여자의방,4.81,105,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시그널헌터 동탄점 증발 : 그여자의방,4,경기(기타),1905
패닉이스케이프 목동점,두 얼굴의 영주,4.8,131,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=패닉이스케이프 목동점 두 얼굴의 영주,5,서울(기타),821
부산 이스케이프 남포2호점,4.29,4.8,106,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=부산 이스케이프 남포2호점 4.29,8,부산,445
할리갈리인더룸 시즌2,정다운 밥상,4.8,45,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=할리갈리인더룸 시즌2 정다운 밥상,7,일산,1857
인사이드 방탈출카페,스토커,4.8,50,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=인사이드 방탈출카페 스토커,3,일산,516
세븐클루스 강남2호점,데드 얼라이브,4.8,228,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=세븐클루스 강남2호점 데드 얼라이브,7,강남,1261
큐브 이스케이프 천호점,Piggies : 마녀의 꿈,4.79,67,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 천호점 Piggies : 마녀의 꿈,2,서울(기타),1589
큐브 이스케이프 인천구월점,신데렐라,4.79,33,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 인천구월점 신데렐라,3,인천,1168
이스케이프탑 부산 1호점,미션 : 폭탄제거,4.79,14,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 부산 1호점 미션 : 폭탄제거,3,부산,194
더코드 신림점,다시 시작된 살인사건,4.79,148,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더코드 신림점 다시 시작된 살인사건,6,신림,1136
더코드 회기점,재즈바 W : 위험한 거래,4.79,48,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더코드 회기점 재즈바 W : 위험한 거래,6,서울(기타),1328
큐브 이스케이프 인천구월점,장기밀매,4.78,45,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 인천구월점 장기밀매,9,인천,1963
더타임 이스케이프,누명,4.78,55,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더타임 이스케이프 누명,9,경상(기타),1924
이스케이프탑 수원점,더미러 : 싸이코패스,4.77,81,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 수원점 더미러 : 싸이코패스,8,수원,1595
월투월방탈출 서울대입구점,드림 인베이더,4.77,84,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=월투월방탈출 서울대입구점 드림 인베이더,6,신림,169
이스케이프탑 광주점,여고괴담 : 과학실 살인사건,4.77,13,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 광주점 여고괴담 : 과학실 살인사건,9,광주,939
월투월방탈출 서울대입구점,지하감옥,4.77,48,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=월투월방탈출 서울대입구점 지하감옥,5,신림,1338
셜록홈즈 천안1호점,무속인 살인사건,4.76,21,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 천안1호점 무속인 살인사건,6,천안,65
ESC 홍대점,코드네임 : 블랙로즈,4.76,190,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=ESC 홍대점 코드네임 : 블랙로즈,5,홍대,1084
시그널헌터 동탄점,X-File,4.74,104,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시그널헌터 동탄점 X-File,7,경기(기타),1383
싸인 이스케이프 성대역점,자멜신부의 비밀,4.74,121,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=싸인 이스케이프 성대역점 자멜신부의 비밀,3,수원,830
큐방탈출카페 일산점,꿈꾸는 다락방,4.74,119,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐방탈출카페 일산점 꿈꾸는 다락방,4,일산,1662
ESC 홍대점,수상한 병원,4.74,207,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=ESC 홍대점 수상한 병원,9,홍대,580
셜록홈즈 분당야탑점,혼 : 원혼의 저주,4.73,11,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 분당야탑점 혼 : 원혼의 저주,7,경기(기타),1528
로스트템플2,드라큘라 백작의 성,4.73,56,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=로스트템플2 드라큘라 백작의 성,3,부천,651
비트포비아 동성로점,잭 더 리퍼,4.73,60,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=비트포비아 동성로점 잭 더 리퍼,5,대구,956
두잇이스케이프 1호점,추적자 : 그 남자의 방,4.73,64,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=두잇이스케이프 1호점 추적자 : 그 남자의 방,4,경기(기타),962
하일 이스케이프,더 룸 014,4.72,25,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=하일 이스케이프 더 룸 014,5,전라(기타),1331
세븐클루스 강남1호점,룸 401,4.72,214,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=세븐클루스 강남1호점 룸 401,3,강남,697
큐브 이스케이프 천호점,Stepfather : 사라진 천사들,4.72,69,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 천호점 Stepfather : 사라진 천사들,2,서울(기타),733
리즌 방탈출,위험한 레시피,4.71,7,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=리즌 방탈출 위험한 레시피,7,인천,42
더락이스케이프 하단점,미스테리 동호회(정신병원편),4.71,28,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더락이스케이프 하단점 미스테리 동호회(정신병원편),7,부산,650
셜록홈즈 구리점,호텔 : 사라진 다이아몬드,4.71,21,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 구리점 호텔 : 사라진 다이아몬드,4,경기(기타),1514
월투월방탈출 서울대입구점,위험한 레시피,4.71,112,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=월투월방탈출 서울대입구점 위험한 레시피,7,신림,1551
시그널헌터 가로수길점,엑소시즘 인 신사,4.71,211,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시그널헌터 가로수길점 엑소시즘 인 신사,4,강남,211
구미랑 방탈출카페,무속인 살인사건,4.71,17,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=구미랑 방탈출카페 무속인 살인사건,6,경상(기타),1181
세븐클루스 강남1호점,더 홀,4.71,183,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=세븐클루스 강남1호점 더 홀,4,강남,1807
코난 이스케이프 구로디지털단지역점,의문의 의뢰편지,4.7,97,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코난 이스케이프 구로디지털단지역점 의문의 의뢰편지,4,신림,888
원타임 전주신시가지점,마법사의 세계,4.69,16,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=원타임 전주신시가지점 마법사의 세계,6,전주,62
시크릿코드 홍대점,백마교의 최후,4.69,183,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시크릿코드 홍대점 백마교의 최후,5,홍대,127
코드미스터리,여고괴담,4.69,45,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코드미스터리 여고괴담,10,부산,945
셜록홈즈 부천점,사각사각,4.69,99,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 부천점 사각사각,2,부천,536
이스케이프샾 신사점,Catch me if you can,4.69,94,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프샾 신사점 Catch me if you can,5,강남,1778
로스트템플2,부두교의 저주,4.69,58,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=로스트템플2 부두교의 저주,8,부천,1803
방탈출 탐정,크라임씬(화이트의 죽음),4.69,108,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 탐정 크라임씬(화이트의 죽음),8,수원,306
앨리스 이스케이프,지퍼스 크리퍼스,4.68,112,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=앨리스 이스케이프 지퍼스 크리퍼스,9,대구,1925
셜록홈즈 노원점,스토커,4.68,41,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 노원점 스토커,3,강북,497
더코드 회기점,강력 1반 : 추격자,4.68,57,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더코드 회기점 강력 1반 : 추격자,9,서울(기타),1539
큐방탈출카페 일산점,Z월드,4.68,118,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐방탈출카페 일산점 Z월드,4,일산,623
더패닉 이스케이프,히말라야,4.68,56,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더패닉 이스케이프 히말라야,8,경상(기타),1318
방탈출고,미녀와 야수,4.67,15,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출고 미녀와 야수,1,인천,64
더락이스케이프 경성대점,우리 집에 왜 왔니,4.67,33,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더락이스케이프 경성대점 우리 집에 왜 왔니,5,부산,12
더락이스케이프 부산대점,루시드 드리밍,4.67,46,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더락이스케이프 부산대점 루시드 드리밍,8,부산,589
플레이 이스케이프 원주점,폐쇄병동,4.67,81,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=플레이 이스케이프 원주점 폐쇄병동,3,강원,1915
할리갈리인더룸 시즌2,우물,4.67,49,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=할리갈리인더룸 시즌2 우물,8,일산,339
더락이스케이프 경성대점,선과 칠호의 행방불명,4.67,42,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더락이스케이프 경성대점 선과 칠호의 행방불명,7,부산,1889
셜록홈즈 노원점,도둑들,4.67,33,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 노원점 도둑들,3,강북,1194
이스케이프탑 울산점,미션 : 폭탄제거,4.67,3,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 울산점 미션 : 폭탄제거,3,경상(기타),736
큐브 이스케이프 홍대점,피라미드의 비밀,4.67,146,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 홍대점 피라미드의 비밀,2,홍대,1637
큐방탈출카페 경성대점,지하묘지의 비밀,4.67,12,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐방탈출카페 경성대점 지하묘지의 비밀,3,부산,33
셜록홈즈 잠실1호점,무속인 살인사건,4.66,44,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 잠실1호점 무속인 살인사건,6,서울(기타),695
더락이스케이프 부산대점,절대반지의 비밀,4.65,43,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더락이스케이프 부산대점 절대반지의 비밀,1,부산,985
시그널헌터 동탄점,DOCTOR Z;ombie,4.65,89,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시그널헌터 동탄점 DOCTOR Z;ombie,5,경기(기타),1173
패닉이스케이프 목동점,연쇄살인마,4.65,115,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=패닉이스케이프 목동점 연쇄살인마,5,서울(기타),57
코드네임블랙 대구점,그녀의 오피스텔,4.64,42,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코드네임블랙 대구점 그녀의 오피스텔,8,대구,1111
탈출브라더스,빛과 그림자,4.64,14,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=탈출브라더스 빛과 그림자,5,서울(기타),1237
큐브 이스케이프 전주점,헨젤과 그레텔,4.63,27,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 전주점 헨젤과 그레텔,4,전주,917
월투월방탈출 서울대입구점,이상한 나라의 초대,4.62,66,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=월투월방탈출 서울대입구점 이상한 나라의 초대,3,신림,1327
강릉 방탈출카페,도둑들,4.62,8,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=강릉 방탈출카페 도둑들,3,강원,407
셜록홈즈 분당야탑점,무속인 살인사건,4.62,16,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 분당야탑점 무속인 살인사건,6,경기(기타),391
코난 이스케이프 구로디지털단지역점,버스안에서,4.62,111,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코난 이스케이프 구로디지털단지역점 버스안에서,3,신림,1586
큐방탈출카페 일산점,서커스,4.61,122,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐방탈출카페 일산점 서커스,6,일산,1956
더락이스케이프 부산대점,의뢰인,4.61,41,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더락이스케이프 부산대점 의뢰인,9,부산,442
더코드 진주점,다시 시작된 살인사건,4.6,5,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더코드 진주점 다시 시작된 살인사건,6,경상(기타),1682
더패닉 이스케이프,센의 진실,4.6,50,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더패닉 이스케이프 센의 진실,5,경상(기타),91
더패닉 이스케이프,생존의 기로2,4.6,45,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더패닉 이스케이프 생존의 기로2,8,경상(기타),763
모던 타임즈,수용소,4.6,93,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=모던 타임즈 수용소,10,전라(기타),1638
큐브 이스케이프 홍대점,타워링,4.59,140,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 홍대점 타워링,6,홍대,571
큐브 이스케이프 잠실점,신데렐라,4.58,114,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 잠실점 신데렐라,3,서울(기타),870
이스케이프탑 광주점,프리즌 브레이크 : 1508,4.58,12,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 광주점 프리즌 브레이크 : 1508,3,광주,219
모던 타임즈,미곡상,4.58,89,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=모던 타임즈 미곡상,10,전라(기타),785
할리갈리인더룸 시즌2,감식반,4.57,49,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=할리갈리인더룸 시즌2 감식반,3,일산,470
더메이즈 제주점,사라진 요원 M107,4.57,44,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더메이즈 제주점 사라진 요원 M107,9,제주,186
큐방탈출카페 일산점,프랑켄슈타인의 실험실,4.56,108,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐방탈출카페 일산점 프랑켄슈타인의 실험실,3,일산,1242
더락이스케이프 하단점,벙커,4.56,27,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더락이스케이프 하단점 벙커,8,부산,1333
방탈출 추리존,위험한 레시피,4.56,16,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 추리존 위험한 레시피,7,대전,1713
더패닉 이스케이프,생존의 기로1,4.55,47,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더패닉 이스케이프 생존의 기로1,6,경상(기타),403
셜록홈즈 노원점,미녀와 야수2,4.55,47,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 노원점 미녀와 야수2,7,강북,1815
이스케이프탑 광주점,원피스 : 보물 탈취작전,4.53,53,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 광주점 원피스 : 보물 탈취작전,1,광주,302
큐방탈출카페 일산점,소녀의 꿈,4.53,124,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐방탈출카페 일산점 소녀의 꿈,2,일산,757
셜록홈즈 평택점,반 고흐의 방,4.53,15,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 평택점 반 고흐의 방,3,경기(기타),1382
이스케이프탑 광주점,킹스맨 : 요원의 자격,4.53,15,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 광주점 킹스맨 : 요원의 자격,5,광주,928
방탈출 추리존,전기톱 살인사건,4.53,15,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출 추리존 전기톱 살인사건,???,대전,49
더락이스케이프 부산대점,최후의 만찬,4.52,44,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더락이스케이프 부산대점 최후의 만찬,5,부산,1142
익산 지니어스 이스케이프,수상한 회사원,4.52,87,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=익산 지니어스 이스케이프 수상한 회사원,8,전라(기타),968
플레이 이스케이프 원주점,귀곡산장,4.52,79,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=플레이 이스케이프 원주점 귀곡산장,5,강원,1278
할리갈리인더룸 시즌2,데스페라도,4.51,45,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=할리갈리인더룸 시즌2 데스페라도,3,일산,1817
ESC 홍대점,라이트 아웃,4.51,183,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=ESC 홍대점 라이트 아웃,3,홍대,555
셜록홈즈 여수점,크라임씬,4.5,14,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 여수점 크라임씬,4,전라(기타),681
큐방탈출카페 경성대점,프랑켄슈타인의 실험실,4.5,12,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐방탈출카페 경성대점 프랑켄슈타인의 실험실,3,부산,1120
큐브 이스케이프 전주점,신데렐라,4.5,22,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 전주점 신데렐라,3,전주,1821
셜록홈즈 평택점,혼 : 원혼의 저주,4.5,6,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 평택점 혼 : 원혼의 저주,7,경기(기타),1721
제트방탈출카페,삐에로,4.5,4,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제트방탈출카페 삐에로,???,경상(기타),1617
시그널헌터 광교중앙점,서대문형무소,4.49,74,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시그널헌터 광교중앙점 서대문형무소,5,수원,1148
익산 지니어스 이스케이프,제물,4.48,79,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=익산 지니어스 이스케이프 제물,7,전라(기타),606
더 지니어스,생체실험실,4.48,58,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더 지니어스 생체실험실,9,경상(기타),788
더코드 춘천점,냉동창고 : 살인사건#2,4.47,15,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더코드 춘천점 냉동창고 : 살인사건#2,7,강원,21
셜록홈즈 잠실1호점,위험한 레시피,4.46,37,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 잠실1호점 위험한 레시피,7,서울(기타),1221
큐방탈출카페 경성대점,지하 대공분실,4.45,11,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐방탈출카페 경성대점 지하 대공분실,5,부산,503
원타임 전주신시가지점,반 고흐의 방,4.45,20,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=원타임 전주신시가지점 반 고흐의 방,3,전주,370
셜록홈즈 분당야탑점,반 고흐의 방,4.42,24,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=셜록홈즈 분당야탑점 반 고흐의 방,3,경기(기타),1273
EXIT(액시트),냉동창고,4.42,80,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=EXIT(액시트) 냉동창고,6,경기(기타),1802
코난 이스케이프 구로디지털단지역점,악마를 보았다,4.42,102,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코난 이스케이프 구로디지털단지역점 악마를 보았다,6,신림,1744
큐브 이스케이프 천호점,Aphilia : 장미의 비밀,4.42,102,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 천호점 Aphilia : 장미의 비밀,4,서울(기타),786
더패닉 이스케이프,흉가 탈출,4.42,48,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더패닉 이스케이프 흉가 탈출,6,경상(기타),1258
큐브 이스케이프 천호점,장기밀매 Part 2,4.42,103,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 천호점 장기밀매 Part 2,6,서울(기타),1630
코난 이스케이프 구로디지털단지역점,대저택의 비밀,4.42,98,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코난 이스케이프 구로디지털단지역점 대저택의 비밀,6,신림,125
탈출브라더스,지하감옥,4.42,33,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=탈출브라더스 지하감옥,5,서울(기타),827
ESC 대전둔산점,수상한 병원,4.41,29,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=ESC 대전둔산점 수상한 병원,9,대전,1930
언리미티드 이스케이프,피의 멜로디,4.41,49,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=언리미티드 이스케이프 피의 멜로디,6,제주,1464
큐브 이스케이프 홍대점,게슈타포,4.4,134,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 홍대점 게슈타포,6,홍대,250
이스케이프탑 대전점,미션 임파서블 : 비밀 임무,4.4,15,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 대전점 미션 임파서블 : 비밀 임무,2,대전,508
제트방탈출카페,지하묘지의비밀,4.4,5,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제트방탈출카페 지하묘지의비밀,???,경상(기타),965
큐브 이스케이프 천호점,The Maze,4.4,108,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 천호점 The Maze,8,서울(기타),279
이스케이프탑 수원점,쥬라기S : 바이러스,4.4,73,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 수원점 쥬라기S : 바이러스,4,수원,177
큐브 이스케이프 잠실점,마션,4.39,141,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 잠실점 마션,8,서울(기타),160
코드미스터리,프리즌 브레이크,4.38,56,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=코드미스터리 프리즌 브레이크,4,부산,226
이스케이프탑 부산 1호점,마법사 : 미로의 방(AR),4.38,8,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 부산 1호점 마법사 : 미로의 방(AR),5,부산,1033
시크릿코드 홍대점,독립군 : 피의 투쟁,4.38,164,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시크릿코드 홍대점 독립군 : 피의 투쟁,1,홍대,1032
큐브 이스케이프 전주점,Deliver,4.38,39,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 전주점 Deliver,8,전주,1842
이스케이프탑 수원점,미션 : 폭탄제거,4.38,61,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 수원점 미션 : 폭탄제거,3,수원,520
더락이스케이프 하단점,마녀의 숨겨진 약,4.37,27,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더락이스케이프 하단점 마녀의 숨겨진 약,4,부산,1184
시그널헌터 광교중앙점,추적자 : 그 남자의 방,4.37,75,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=시그널헌터 광교중앙점 추적자 : 그 남자의 방,4,수원,1461
ESC 평택점,Dead Number,4.37,30,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=ESC 평택점 Dead Number,9,경기(기타),1705
큐브 이스케이프 잠실점,타이타닉,4.36,121,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 잠실점 타이타닉,6,서울(기타),656
이스케이프탑 대전점,해리포터 : 미로의 방,4.36,22,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 대전점 해리포터 : 미로의 방,1,대전,1479
방탈출고,암살,4.36,56,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=방탈출고 암살,5,인천,1581
이스케이프탑 대전점,프리즌 브레이크 : 1508,4.35,20,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 대전점 프리즌 브레이크 : 1508,3,대전,1835
이스케이프탑 대전점,여고괴담 : 과학실 살인사건,4.35,17,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=이스케이프탑 대전점 여고괴담 : 과학실 살인사건,9,대전,1808
큐브 이스케이프 천호점,피고인,4.35,99,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐브 이스케이프 천호점 피고인,1,서울(기타),642
할리갈리인더룸 시즌2,알리바이,4.35,48,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=할리갈리인더룸 시즌2 알리바이,8,일산,610
ESC 평택점,헨젤과 그레텔,4.35,34,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=ESC 평택점 헨젤과 그레텔,4,경기(기타),1887
큐방탈출카페 서면점,산타의 비밀,4.33,12,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐방탈출카페 서면점 산타의 비밀,5,부산,1122
제주방탈출 시청점,스토커,4.33,6,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=제주방탈출 시청점 스토커,3,제주,1211
더코드 춘천점,다시 시작된 살인사건,4.33,12,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=더코드 춘천점 다시 시작된 살인사건,6,강원,348
ESC 홍대점,여신의 눈물 : 코이누르,4.32,179,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=ESC 홍대점 여신의 눈물 : 코이누르,3,홍대,266
큐방탈출카페 서면점,서커스,4.32,19,https://m.blog.naver.com/SectionPostSearch.naver?orderType=sim&searchValue=큐방탈출카페 서면점 서커스,6,부산,1300
